,text,id,created_at,coder1.Sentiment....1.negative..0.neutral..1.positive.,coder1.Political...0.no..1.yes.,coder1.Ideology....1.liberal..0.neutral..1.conservative.,coder1.Immigration,coder1.Macroeconomic.Policy...Taxes..Gov..Spending..Wall.St...Jobs..Trade..Infrastructure..Labor.,coder1.National.Security..Veterans..Military..Foreign.Terrorism.,coder1.Crime...Law.Enforcement..Police..Guns..Second.Amendment.,coder1.Civil.Rights..Race..LGBT.issues..Abortion..Gender.issues.,coder1.Environment...Energy..Global.warming..Fracking..Agriculture..Oil.,coder1.Education,coder1.Health.Care..Obamacare.,coder1.Governance,coder1.No.Policy.Content,coder1.Asks.for.Donation.Asks.you.to.buy.something.to.support.campaign,coder1.Asks.you.to.watch.something.share.something.follow.something,coder1.Misc..other.plea.for.action,coder1.Makes.a.Factual.or.Verifiable.Claim,coder1.Expresses.an.Opinion,coder1.coder,coder2.Sentiment....1.negative..0.neutral..1.positive.,coder2.Political...0.no..1.yes.,coder2.Ideology....1.liberal..0.neutral..1.conservative.,coder2.Immigration,coder2.Macroeconomic.Policy...Taxes..Gov..Spending..Wall.St...Jobs..Trade..Infrastructure..Labor.,coder2.National.Security..Veterans..Military..Foreign.Terrorism.,coder2.Crime...Law.Enforcement..Police..Guns..Second.Amendment.,coder2.Civil.Rights..Race..LGBT.issues..Abortion..Gender.issues.,coder2.Environment...Energy..Global.warming..Fracking..Agriculture..Oil.,coder2.Education,coder2.Health.Care..Obamacare.,coder2.Governance,coder2.No.Policy.Content,coder2.Asks.for.Donation.Asks.you.to.buy.something.to.support.campaign,coder2.Asks.you.to.watch.something.share.something.follow.something,coder2.Misc..other.plea.for.action,coder2.Makes.a.Factual.or.Verifiable.Claim,coder2.Expresses.an.Opinion,coder.y,src
75,"We need a concerted public effort to rein in the extremists on gun control."" - @HillaryClinton #ImWithHer #nhpoli https://t.co/gxMXkfkL0H",697198339310227456,2/9/2016 23:20:12,0,1,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,brittany,-1,1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,christian,brittanychristian
76,.@CarlyFiorina  doesn't hide from tough questions! Find the answer to your question or ask a new one at: https://t.co/3E7zUl9IEe #Carly2016,684373793603624960,1/5/2016 14:00:02,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,brittany,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,christian,christianbrittany
77,".@CarlyFiorina ""America must stand with our allies and confront our adversaries."" https://t.co/Kbc44IyOyM #Carly2016 #ForeignPolicy",668224882275061760,11/22/2015 0:30:01,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,brittany,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,christian,christianbrittany
78,.@CarlyFiorina on ISIS and Iran #GOPDebate #Carly2016  https://t.co/3qepGiPrv7,692879867004583936,1/29/2016 1:20:08,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,brittany,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,christian,christianbrittany
79,".@HillaryClinton: ""How many people have to die before we actually act?""
https://t.co/rbWGbWm4aD",661656108906340352,11/3/2015 21:28:03,-1,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,brittany,-1,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,christian,christianbrittany
80,.@realDonaldTrump proposes throwing out the Constitution to go after Muslims: https://t.co/dzWw3SeQ6u https://t.co/mA2GKeFaZo,667775197987008512,11/20/2015 18:43:08,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,brittany,-1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,christian,christianbrittany
81,.@realDonaldTrump will #BuildTheWall! Help him build it with your LIMITED EDITION @greatamericapac brick! https://t.co/MKQKRDoH2A,771455798119657472,9/1/2016 21:12:49,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,brittany,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,christian,christianbrittany
82,"""@HillaryClinton has been battle-tested."" - @TB_Times https://t.co/yvfuQJ9ZHe",698524931642884096,2/13/2016 15:11:36,1,1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,brittany,1,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,christian,christianbrittany
83,"""#Trump has no policy ideas.""  @mattyglesias https://t.co/f3u0XN3bNL",775369306163011584,9/12/2016 16:23:42,-1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,brittany,-1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,christian,christianbrittany
84,"""America join hands with me to heal, inspire and revive America with me"" - Ben Carson",703064472882024448,2/26/2016 3:50:07,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,brittany,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,christian,christianbrittany
85,"""Common Core is a disaster"" - #tedcruz #GOPDebate",708115445342216192,3/11/2016 2:20:52,-1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,brittany,-1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,christian,christianbrittany
86,"""Former Rep. @annmbuerkle endorses @CarlyFiorina for president"" via @MarkWeinerDC https://t.co/1PibMZLyKE",664942645723209728,11/12/2015 23:07:35,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,brittany,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,christian,christianbrittany
87,"""There was a lot of nevermind-ing going on throughout the debate""

READ: https://t.co/iLoGCXFtLu via @davidbrockdc",660066131302969344,10/30/2015 12:10:03,-1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,brittany,-1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,christian,christianbrittany
88,@HSoussoko how many more gold star families will we have because of @HillaryClinton? https://t.co/av7aTBrwBM,766741444958703616,8/19/2016 20:59:40,-1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,brittany,1,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,christian,christianbrittany
89,"@PamelaGeller 
@CNN @FoxNews 
@greta 
@LessGovMoreFun 
@hannahkauthor 
@CV_People @RMConservative
#CruzCrew  #TedCruz http://t.co/fNGAlHfu2r",596333647638081536,5/7/2015 15:19:55,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,brittany,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,christian,christianbrittany
90,#ImWithHer #DemDebate #Hillary2016 http://t.co/QAwfqt70b2,654100957349957632,10/14/2015 1:06:35,1,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,brittany,1,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,christian,christianbrittany
91,"#News CBS News edits transcript, video clip of Bill Clinton discussing Hillary's health https://t.co/YcQQKejsq3",776114792109072384,9/14/2016 17:46:00,0,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,brittany,0,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,christian,christianbrittany
92,#News Our Live Elections Podcast Reacts To Donald Trumps Lewd Comments https://t.co/ZQ2yIBtYIS,784778231048237056,10/8/2016 15:31:25,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,brittany,-1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,christian,christianbrittany
93,"#nhra @AFPF_SC @Virginians4Cruz 
#CruzCrew
https://t.co/06dz5IFOhJ
http://t.co/EX5Ch39d44 #sctweets http://t.co/2g3W0aq2QL",594298666560552960,5/2/2015 0:33:38,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,brittany,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,christian,christianbrittany
94,"#Trump's low energy ""energy"" speech literally put an old man to sleep: https://t.co/n9CJdLeFqP",763495423667343360,8/10/2016 22:01:08,-1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,brittany,-1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,christian,christianbrittany
95,#Trumplies Trump Falsely Claims He Was Endorsed by ICE #Debates https://t.co/n3A0D2WI4A,785302428249915392,10/10/2016 2:14:23,-1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,brittany,-1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,christian,christianbrittany
96,A passion for suppressing dissent and bringing legal actions against his critics. #Trump https://t.co/GWJcxAg1qr,757672045450711040,7/25/2016 20:21:07,-1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,brittany,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,christian,christianbrittany
97,"Again, I will tell you the plain facts that have been edited out of your nightly news and your morning newspaper:",756315143366123520,7/22/2016 2:29:16,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,brittany,-1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,christian,christianbrittany
98,All we want for Christmas is respect for the freedoms that the Constitution guarantees #StandWithRand https://t.co/abhZNvrpwu,679396361490575360,12/22/2015 20:21:29,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,brittany,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,christian,christianbrittany
99,an early #TBT to when @MartinOMalley sought to repeal the death penalty in his first year in office https://t.co/DCrdHIBmnN,659434633776537600,10/28/2015 18:20:43,-1,1,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,brittany,1,1,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,christian,christianbrittany
100,At the Machine Shed Restaurant in Urbandale tomorrow we're hosting a town hall featuring Bobby Jindal. RSVP here: https://t.co/o2dOlJcy5N,622050808813776896,7/17/2015 14:30:44,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,brittany,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,christian,christianbrittany
101,Be sure to watch @CarlyFiorina on @americanewsroom  this morning on @FoxNews around 9:20am ET #Carly2016,666981229468770304,11/18/2015 14:08:11,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,brittany,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,christian,christianbrittany
102,Click here to see the difference between @HillaryClinton's plans and #Trump's plans: https://t.co/TBFofJarug,760210732084518912,8/1/2016 20:28:57,0,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,brittany,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,christian,christianbrittany
103,"Doug Gootee ""@CarlyFiorina will take our country back"" https://t.co/2Q8H7NGmQ2 #Carly2016",693931804634419200,1/31/2016 23:00:09,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,brittany,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,christian,christianbrittany
104,Follow the #SuperTuesday results at @HFA's live blog: https://t.co/SPEDfAppgs,704836396796743680,3/2/2016 1:11:06,1,1,-1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,brittany,1,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,christian,christianbrittany
105,"Get a first look at our new video, ""Protect America""

https://t.co/Al3gJYxuZx",675415794621259776,12/11/2015 20:44:08,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,brittany,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,christian,christianbrittany
106,Hillary will do what it takes to help kids. #Trump will do what it takes to make sure the spotlights on him. https://t.co/itd3OZJm6a,784115761799233536,10/6/2016 19:39:00,-1,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,brittany,-1,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,christian,christianbrittany
107,"Hoping for a Boost, Rand Paul Gets a Vote on His Fed Bill https://t.co/s6C78ljFfJ @RandPaul #StandWithRand #AuditTheFed @nationaljournal",686597587068039168,1/11/2016 17:16:35,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,brittany,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,christian,christianbrittany
108,https://t.co/8YNSHsyzOS,669195027155845120,11/24/2015 16:45:02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,brittany,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,christian,christianbrittany
109,https://t.co/gd2qB6k5xI,685544662451372032,1/8/2016 19:32:38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,brittany,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,christian,christianbrittany
110,https://t.co/Q6QDkcB2Nh,676780274961616896,12/15/2015 15:06:06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,brittany,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,christian,christianbrittany
111,I will present the facts plainly and honestly. We cannot afford to be so politically correct anymore.,756313924895670272,7/22/2016 2:24:25,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,brittany,-1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,christian,christianbrittany
112,"Join NHPR for a discussion with  @CarlyFiorina in Concord, NH tomorrow. For details: https://t.co/wjAzLEoJdR #fitn https://t.co/M3N8UOiHsX",684853212004810752,1/6/2016 21:45:04,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,brittany,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,christian,christianbrittany
113,Keeping America secure is our most important job. #FreedomFirst,649361157241729024,9/30/2015 23:12:19,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,brittany,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,christian,christianbrittany
114,Marco Rubio was hard at work holding events across the state of New Hampshire. https://t.co/BuO5tT80FB #NHpolitics #FITN #TeamMarco,681610644341174272,12/28/2015 23:00:15,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,brittany,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,christian,christianbrittany
115,Motorcyclists join Rick Perry to help wounded warriors http://t.co/UP2ZDyROol http://t.co/zlVbFgCfoI,607955929313767424,6/8/2015 17:02:43,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,brittany,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,christian,christianbrittany
116,"Once again, a ""shocking"" headline about @HillaryClinton's emails fails to tell the whole story. https://t.co/6RrqFPL8cN",748345824040521728,6/30/2016 2:42:02,-1,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,brittany,-1,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,christian,christianbrittany
117,"One week from today, join us for caucus results, great music, good food, and fun at NOAH'S Event Venue  Doors... https://t.co/ArEuGxUYcs",691661827676045312,1/25/2016 16:40:04,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,brittany,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,christian,christianbrittany
118,Rand Paul wins Michigan straw poll at Makinac Island RLC ---&gt; http://t.co/TX45y2EQAi @RandPaul #StandwithRand,6.45941E+17,9/21/2015 12:43:35,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,brittany,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,christian,christianbrittany
119,Really? https://t.co/7YYNWOyg4w,751084947503456256,7/7/2016 16:06:20,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,brittany,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,christian,christianbrittany
120,"Rep @lynnjenkins: Carly wants a ""tax code that levels the playing field &amp; empowers honest, hardworking taxpayers"" https://t.co/faFNsU1UDH",682290085371314176,12/30/2015 20:00:07,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,brittany,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,christian,christianbrittany
121,Ron Paul makes fundraising pitch for Rand https://t.co/NhQD6BXYxj @RandPaul #StandWithRand,681832031085576192,12/29/2015 13:39:58,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,brittany,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,christian,christianbrittany
122,"Ronald White III ""After watching the presidential debates...I am just amazed by the performance of @CarlyFiorina"" https://t.co/ZdFs77AOnM",690330541380411392,1/22/2016 0:30:01,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,brittany,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,christian,christianbrittany
123,RT @ACScowcroft: ICYMI - The Future of American Airpower: A Conversation with General Mark A. Welsh IIIhttps://t.co/cgfoBaolNE https://t.c,674016427020591104,12/8/2015 0:03:33,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,brittany,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,christian,christianbrittany
124,RT @AFOSR: Tonight on @60Minutes: @AFSpace tune-in or watch online at http://t.co/aQkZVI0wMo @usairforce @Team_AFRL #Space #GPS #60minutes,592469842063544320,4/26/2015 23:26:32,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,brittany,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,christian,christianbrittany
125,RT @AFSpace: iLearning: Reshaping the next generation of professional development http://t.co/kP1e6OeCNa,599248753975894016,5/15/2015 16:23:31,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,brittany,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,christian,christianbrittany
126,RT @BradThor: Big crowd excited for @GovernorPerry and today's ride. #Perry2016 http://t.co/rZqLkT1UO4,607215141659267072,6/6/2015 15:59:05,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,brittany,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,christian,christianbrittany
127,RT @CNNPolitics: A CNN/ORC poll of debate-watchers shows Hillary Clinton wins the second presidential debate https://t.co/raPU4ITVcE https:,785326164294369280,10/10/2016 3:48:42,1,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,brittany,0,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,christian,christianbrittany
128,"RT @foxandfriends: .@woodhouseb: Donald Trump has started favoring Russia's policies over American interests
https://t.co/LPyUjULq4D",762653590540414976,8/8/2016 14:16:00,-1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,brittany,-1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,christian,christianbrittany
129,"RT @FoxBusiness: .@tedcruz: Ed Snowden wasn't a whisteblower. Instead, he was undermining the ability to defend this country. https://t.co/",705587980212240384,3/4/2016 2:57:38,-1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,brittany,-1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,christian,christianbrittany
130,"RT @HillaryClinton: ""After a major terrorist attack, every society faces a choice between fear and resolve."" Hillary",667366548672258048,11/19/2015 15:39:18,0,1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,brittany,-1,1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,christian,christianbrittany
131,"RT @HillaryClinton: ""Do you regret voting against [immigration reform] now in hindsight?""
@BernieSanders: ""No."" https://t.co/3b7YGOEQ8N #De",707756647813349376,3/10/2016 2:35:08,0,1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,brittany,-1,1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,christian,christianbrittany
132,"RT @HillaryClinton: ""Even though I have run my last campaign, I am going to work as hard as I can this fall to elect Hillary Clinton."" @PO",775752625912446976,9/13/2016 17:46:53,1,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,brittany,1,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,christian,christianbrittany
133,RT @HillaryClinton: Many people are saying Trump won't release his tax returns because he's hiding something. What do you think it is?,764224497427755008,8/12/2016 22:18:13,-1,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,brittany,-1,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,christian,christianbrittany
134,"RT @HillaryClinton: The terrorist in Orlando targeted LGBT Americans out of hatred and bigotry. 

An attack on any American is an attack on",742410596134617088,6/13/2016 17:37:34,0,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,brittany,-1,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,christian,christianbrittany
135,RT @Morning_Joe: .@CarlyFiorina: Progressive policies make it worse https://t.co/e2zlYn5CUw https://t.co/Bxp8y47JD0,685140137299214336,1/7/2016 16:45:12,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,brittany,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,christian,christianbrittany
136,RT @morningmoneyben: When you hear the words coming from someone's mouth and you just can't. You just can't anymore. https://t.co/Gg2gus1SiD,781615825073602560,9/29/2016 22:05:09,-1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,brittany,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,christian,christianbrittany
137,"RT @PolitiFact: 7. Pants on Fire: The unemployment rate may be as high as ""42 percent."" https://t.co/qMyPSvRZ8m",743520724212649984,6/16/2016 19:08:49,-1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,brittany,-1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,christian,christianbrittany
138,RT @PolitiFact: Trump just repeated his claim that China has almost total control of North Korea. We have rated Mostly False https://t.co/w,773232775939883008,9/6/2016 18:53:54,-1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,brittany,-1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,christian,christianbrittany
139,"RT @RealBenCarson: Just reached 120,000 followers on Instagram. Thanks to We the People for all of the support! Click here to follow: https",656639542032646144,10/21/2015 1:14:01,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,brittany,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,christian,christianbrittany
140,RT @rlhtexas1958: Every @GOP candidate should promise the same and follow through  https://t.co/rt6MFmhSkb,591011116966260736,4/22/2015 22:50:05,-1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,brittany,-1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,christian,christianbrittany
141,RT @RMConservative: .@SenMikeLee gets to the core of the legal arguments in the SCOTUS marriage case https://t.co/DAxRBUgmns,594212496556183552,5/1/2015 18:51:13,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,brittany,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,christian,christianbrittany
142,RT @SenTedCruz: The USA FREEDOM ACT strikes the right balance between privacy rights and national security interests. http://t.co/787ruPBqNP,596372460498358272,5/7/2015 17:54:09,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,brittany,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,christian,christianbrittany
143,RT @TheBriefing2016: Can you tell the difference between Trump and the rest of the GOP field? It's harder than you think. https://t.co/ljEs,675401299937112064,12/11/2015 19:46:32,-1,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,brittany,-1,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,christian,christianbrittany
144,RT @wrightculpepper: .@RBPundit This was sent to me by a fellow SC voter last night. https://t.co/iDDvQC98dg,701070920597770240,2/20/2016 15:48:27,0,0,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,brittany,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,christian,christianbrittany
145,The progressive case for @HillaryClinton is pretty overwhelming. https://t.co/6hjz8MRYPe via @MotherJones,777863485556424704,9/19/2016 13:34:41,0,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,brittany,1,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,christian,christianbrittany
146,This Essay by an Ex#Trump Magazine Employee Will Break Your Heart: https://t.co/HD3ZwJkBUJ via @glamourmag,768127416300556288,8/23/2016 16:47:01,-1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,brittany,-1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,christian,christianbrittany
147,Trump repeats lie that he opposed Iraq War #TrumpLies https://t.co/FdXg9iGvhu,773952452152422400,9/8/2016 18:33:38,-1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,brittany,-1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,christian,christianbrittany
148,"Walker: ""On Day One, I will hold unions accountable and I'm going to require transparency of all union expenditures."" #Walker16",643559601535778816,9/14/2015 22:59:00,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,brittany,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,christian,christianbrittany
149,We are going to do everything we can to make sure @JohnKasich beats @realDonaldTrump in Ohio. #Kasich4Us https://t.co/T7kQYL32Yc,705473731238502400,3/3/2016 19:23:39,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,brittany,-1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,christian,christianbrittany
150,We have exciting events planned in August to support @MartinOMalley! Join us and elect new leadership in 2016. https://t.co/d3MLOnyqbA,629723228014047232,8/7/2015 18:38:11,1,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,brittany,1,1,-1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,christian,christianbrittany
151,.@Clyburn: @HillaryClinton will make all of us proud. https://t.co/0Ksvd27K77 #SCPrimary https://t.co/jmnQcZfevj,703625922675474432,2/27/2016 17:01:07,1,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,christopher,1,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,lauryn,christopherlauryn
152,.@marcorubio impresses the crowd at the RJC forum during this speech about standing with Israel. https://t.co/I4hZfGCIfL,672913349525397504,12/4/2015 23:00:19,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,christopher,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,lauryn,christopherlauryn
153,.@politico: GOP elites line up behind @tedcruz https://t.co/YxZHEeP7fS,713105829948469248,3/24/2016 20:50:53,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,christopher,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,lauryn,christopherlauryn
154,".@realDonaldTrump has ""a real ineptitude"" on #ForeignPolicy https://t.co/hd64y8nhCj",725406796303597568,4/27/2016 19:30:32,-1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,christopher,-1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,lauryn,christopherlauryn
155,.@TB_Times: The contrast could not be starker nor the stakes higher for the nation's future. https://t.co/iwCUJ2ZKcp,743179800639004672,6/15/2016 20:34:06,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,christopher,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,lauryn,christopherlauryn
